,PCA1,PCA2,R2,MSE
0,-0.4305476546207405,-1.0878546026608764,,
1,-2.7082462303073043,1.3314792778482936,0.9745110477394358,0.17464375456136103
2,-3.024405219773216,-1.6376009945091061,0.9104684076632849,0.34059333597385727
3,3.368122964659018,-2.372857579637361,0.9720838849740686,0.12437931009828852
4,-3.331053828424384,-0.13395880999194176,0.995113543851252,0.02778870804584138
5,-2.7530522838029357,-0.03675553724800906,0.9675016816289954,0.21371840127076927
6,5.850252265551117,4.545497398433964,0.9946816174747243,0.02981757500611609
7,3.03636226803654,-3.9640968325498482,0.9548787840260721,0.2104308595088684
8,0.47901920046986124,8.353337775066487,0.9962387527899912,0.15395270079432938
9,14.490624051529522,0.08785600929082094,0.9913044305914981,0.768999732383121
10,-6.707551858909639,-3.078493436053771,0.9915262368789662,0.05737670590310731
11,3.1423708504571293,11.182997663368601,0.9971932299526055,0.035662883559902075
12,-6.16575240140884,0.670048949444741,0.9585974115866451,0.15924595080946136
13,-6.883837864593184,-0.34293693194831754,0.9842611642090946,0.14358721429437854
14,10.652424327447523,-11.032548295955666,0.9898892305153666,0.10492871324930544
15,1.0790150290410918,-0.5310938392486193,0.8643806714099072,0.8024775038414856
16,1.6898271548417823,0.589013829942135,0.9591918511636532,0.23462627989574075
17,-2.0658420759808283,7.140638588070525,0.9957580866033175,0.06004236392879731
18,0.27197455251611924,-1.3511402565074198,0.9808997790839684,0.28122844144337383
19,3.942652238539303,1.89672173187933,0.9951132467717939,0.09547391050686521
20,13.962255697385785,0.9286686578732635,0.9935436881969456,0.0698451143783855
21,2.6843967384643923,-4.455633213149969,0.9539285698995008,0.2959154585338918
22,-2.8651401219758896,0.3958669215313604,0.9547218503515167,0.3847506996758676
23,0.8071855294168766,10.946151597471186,0.984252280240338,0.31125930858239015
24,-6.8412603909818515,-3.800910673381989,0.9405182647197946,0.1729974034863533
25,11.008595482761407,-3.4534026549760526,0.9837506257627128,0.14600828386378104
26,5.737969108647431,-2.391695180872652,0.9748725307691064,0.5091702951759779
27,-0.5679956575727838,3.750268620137918,0.9947745041044563,0.10482665814856953
28,-7.74952382405561,7.50370045651302,0.9748317963686237,0.19266838064002204
29,-0.18512598075411102,4.351548463374673,0.9929327126800346,0.07917496287408364
30,10.787515317332161,7.284506425773474,0.9940859996065047,0.0890799712933806
31,-2.1913470342647026,3.827411499798947,0.9815273600285019,0.5315192645379363
32,-0.9474465193013484,2.6947767856862654,0.995191477925232,0.05294097201885965
33,26.377121432262147,-23.913896006765675,0.9813212865442463,0.07789147453919941
34,3.4437759689770795,-7.437861017689954,0.9393114637269835,0.11850299569505371
35,-2.1585221065562292,-2.44468581604943,0.9722780139854886,0.09646641632649382
36,5.655866932035043,-6.35702554545594,0.9567382627615155,0.1383781196189326
37,4.070160144899407,-7.208227232847296,0.9627633406833556,0.18154880393878756
38,-4.73162891187308,-3.295325659424673,0.9976159593432129,0.16931530482590554
39,-7.226129277151518,4.389987414666214,0.9848548898604333,0.41516383660163975
40,1.6687401107581783,-0.23153991367091464,0.9839483801064033,0.2417961440005702
41,2.097321054402623,-1.847195216423751,0.9827859618305542,0.09333129873188033
42,-3.8031721698072953,0.9856792825418834,0.9937927136956978,0.05427944180039342
43,-1.255031719576645,1.0978221098573773,0.981345232192757,0.1641928042293809
44,6.884164765307447,-8.0657728055426,0.9652945249272508,0.3602136408461575
45,1.0266371024047887,-2.5925473412533657,0.9541422876437511,0.14084550703502277
46,15.800226684450138,-6.627158223507824,0.9626080790871813,0.5811607985232544
47,0.11012503257488193,1.059444782709562,0.9865098666846343,0.10566763789830441
48,-2.3507287692708996,-3.3336869450739863,0.8779017121780932,0.2365980216413453
49,14.010540821823152,8.467360178660355,0.989404442467171,0.059677169126002926
50,0.4083598535880837,13.89825215692799,0.9854275010504033,0.20908332647527653
