,PCA1,PCA2,R2,MSE
0,-1.8355488464406762,2.7309237621547053,,
1,-7.442564314830486,-5.407527760548718,0.9539347010503345,0.47128159319224455
2,-5.2591485059308365,-1.7326683483119707,0.9172449796644869,0.8337911571744833
3,0.15913242849594034,-2.847396817174804,0.9855115356424163,0.05763558698070107
4,-4.045617638639166,4.07060326849291,0.9910497150678196,0.15628969224888153
5,-5.150478237312706,-1.46423490859882,0.970200859233978,0.25995101650171015
6,-6.693388144652817,-0.5871901801050958,0.9893654510663453,0.16723124999382696
7,-1.9183685597139772,-4.544771216037477,0.9681256946802177,0.183866295429893
8,-2.9164341340091497,-3.7810121609148,0.7238127380621143,1.8822090482153666
9,10.847818937679365,0.33830521739002073,0.9399030046179335,0.1860612393787913
10,-6.490147454342675,-0.03130418092508691,0.9586468575560857,0.35711650246316484
11,7.709839695316854,-1.7563546736458928,0.9073864708231576,0.4283696641733165
12,0.16248638366244106,-1.1162022394993087,0.9728810367494657,0.13771617877305875
13,-3.7046473153076183,-4.522264202749094,0.9625209086622377,0.2628376913935295
14,6.0633510951763165,11.310054112845432,0.9560299117817611,0.7503363337550547
15,0.05402802284691055,-3.365544418570234,0.8603986717494141,1.2133805077395488
16,15.391015413633895,9.610965755980958,0.9816863784073271,0.17280522967289114
17,-2.283580759417641,-2.491778165127262,0.9658687099908818,0.5089640073475065
18,6.740072295874691,-11.944556093695361,0.9543479721927633,0.36521524893348595
19,10.407768226555797,7.482365486424127,0.9718751245941243,0.1999127822293941
20,0.9218561126012628,1.9164617186931752,0.9406630188435132,0.25321732903750077
21,3.761861855765182,-5.867844801774039,0.965671488318858,0.21183583083846735
22,-0.8951618597377982,1.4717777765863183,0.9398811569098282,0.33941447374009887
23,-1.5951733782461641,-1.096220137908185,0.9315924319428555,0.7008734004415308
24,-5.309850380819385,7.70439760731338,0.9882037704880526,0.07853817481627838
25,8.558835443695454,17.51228778885386,0.9882079685810728,0.21579839747290455
26,-3.358628990547862,-0.5314016234368912,0.992788197691538,0.16769051048223282
27,-0.8683241612839872,13.703059886654026,0.987862539437371,0.08113192488021884
28,4.98636614436659,1.2986204594313193,0.8659129149453981,0.3707185163943125
29,-6.173808530208735,-6.745178484033483,0.9852125604946209,0.15594557193118508
30,-0.8053518903394743,7.982726215667455,0.9781173681905764,0.22054348562330803
31,5.5631787487322555,-0.4091957350604858,0.9264288691664797,0.6280590334555934
32,21.31825336462552,-6.551111382912445,0.9892913435979862,0.06907179801377401
33,4.172908728109418,6.288529671358438,0.9661922624427527,0.25198541263770374
34,4.803354743166762,-0.7227369133907544,0.9066354987078464,0.4113076542423513
35,-3.5466499664545763,-6.397582793839395,0.9068723906799462,0.5646065280674356
36,-2.5495702545554475,5.641732240272873,0.9799422498368701,0.12069907899471465
37,-6.199195570496982,-6.845721200050384,0.9793860592105011,0.13903208677228304
38,-3.4284103465651015,2.572031531341022,0.9856002153705817,0.0860120598011465
39,-0.4751946268793812,-3.2326925444493835,0.9253205481974507,0.2767735627316027
40,1.308151977843978,-6.089123585120087,0.9324151593574479,0.4917589397310865
41,10.061054404230747,-12.272161626287115,0.9750700965829578,0.19543885084521384
42,4.863330404296529,-0.3196896589408471,0.9108521371579268,0.6025924829538498
43,2.0853253064446315,4.270003234761553,0.9874736284908274,0.08312125494859245
44,-2.814251371446863,-3.5662977626097843,0.8852636149401019,0.5145869234322871
45,-6.599061041407441,5.070833981790882,0.9205371272283945,0.8516488412311565
46,-5.502437314237795,-2.947729896886407,0.9712274883862583,0.18139974801678005
47,-3.968260688100342,0.015844297260047213,0.9819948301808479,0.15598974561707296
48,7.76617344825993,11.823118628050013,0.9781549663236838,0.3497219798736306
49,0.1603267117426037,6.838451995512441,0.9720106155850176,0.3033213583277566
50,2.91844610389414,7.799913760301408,0.9842294382369974,0.09469814530938246
51,15.948488573583031,-5.755618998035214,0.9655718818086134,0.24614104594779973
52,0.40477784883716095,-5.9086101941969975,0.8960978521960452,0.4723015620544575
53,-5.6414756081764965,-7.282950549044255,0.98798718134642,0.29244447431222204
54,-3.8010398151812614,2.212195168724257,0.9716023017244942,0.17964083743128592
55,1.6130867818726415,8.559502104736957,0.9742694035756791,0.1999787776197098
56,-5.477014154528507,-6.543087420995709,0.9500716346134852,0.25587303853894927
57,-5.778498197053564,-7.975058177636215,0.9769257178302764,0.13198030943534556
58,15.816816677177503,3.6348902898034634,0.9718186357429205,0.13775330080141523
59,2.87126931808357,-6.503561737301368,0.9791836392588709,0.11339467350541847
60,0.2848784460943834,5.709807857147926,0.9835669068930909,0.12277263045703443
61,-3.223723113607538,-0.8477414798156699,0.9469872704079723,0.20450328621781622
62,-3.046942774184034,-3.767118475950535,0.9786296121967877,0.14960109955197498
63,-0.25502300919536247,7.125921613681184,0.9724550296327295,0.17941443992016584
64,-4.209191728069082,-2.993809146083161,0.9770376053227586,0.14108349840208353
65,2.944142395539969,-6.636372158025798,0.839395857009327,0.9275549761516039
66,-5.972738587750896,-5.015100483286485,0.8821980101509193,0.7814901043535155
67,-6.533002908958172,-5.129896410220348,0.9498543026723139,0.21988242432284832
68,-0.3598889856024339,3.6612667737098867,0.9808011088088036,0.1129881023926638
69,-3.503263495320697,-6.185807620998549,0.8354875404514623,1.440916383888456
70,19.915049101542724,-8.761411173090357,0.9707446268036467,0.11628542982625337
71,2.138099506944079,0.8173787696331063,0.9795507085689074,0.09776262692901287
72,22.81421785999116,1.3635814870604168,0.9792697310320639,0.08776462511769487
73,13.801328051006264,1.5863567809612587,0.9879978732015192,0.05019765713163349
74,13.593247362765918,-4.9133645179216945,0.9783749391655837,0.22499012092344278
75,-1.1862438889575437,0.9058415148261894,0.9604691424229027,0.18244527023337795
76,12.597512888591869,0.9933580419072277,0.9854460165296179,0.16332876923333653
77,-2.6854147283022356,-4.124066853695285,0.9162906137752309,0.33228571947558927
78,26.53562673923462,-19.98516815267017,0.9766010629210922,0.21637635239755312
79,-0.37089464514094694,-2.564498613522583,0.9733548611526478,0.2798276432274701
80,-8.99970455000525,-0.2502997994446119,0.9835969388665396,0.35582311524120996
81,-2.1382253491654977,1.29625057362877,0.9729697312896175,0.20159194166520017
82,1.389868644514112,3.555892352868579,0.969399787395882,0.3297069864334677
83,-2.991550975345997,-5.739495015772663,0.8092364086973183,1.3558697653303795
84,-6.903823705331281,-7.649361512020596,0.9609941519211673,0.22160041167032607
85,13.442695967632996,-12.71284167481918,0.9760495744314153,0.2420480724568706
86,-2.7052226492887677,3.0822867381654246,0.9828305584781378,0.1006244850909363
87,-3.0037803754980166,-2.8848131840526614,0.9692198486983572,0.12182834593169116
88,5.353716233777344,-4.849071103569701,0.9711910533268084,0.25991989238755364
89,0.25059176930573446,2.5932407602413923,0.9332045448834803,0.7286173195663972
90,2.818532567207866,-3.4719954446644063,0.9649994755518289,0.3173296853926139
