,PCA1,PCA2,R2,MSE
0,16.493314470565984,-25.173178799479988,,
1,-6.742451986987669,-3.575802291116915,0.977351770208509,0.09663926012697432
2,-5.810682648689409,-2.1282509719347913,0.9868289208245834,0.04666132499388998
3,-0.9888594030909961,0.5852287415279771,0.8697111916543011,0.31825923760766756
4,-1.2300710119704745,1.8192037765112188,0.9796976354450065,0.1042831379641964
5,-3.4759309349434435,-1.5319606227715086,0.9471345817538099,0.14743111113583238
6,0.8496070893703309,-0.4032271872326607,0.9801883437099207,0.06726371678607744
7,1.5065560134133866,-0.34754209956146287,0.9906643682525721,0.0773905567277336
8,1.9781084915063785,-0.6677330343681032,0.965209458156946,0.13806957172878395
9,-3.8702275070393166,-0.5826836014153667,0.9800639412689851,0.12457428569672639
10,-7.396854417392997,-5.706368933072508,0.9665465296317655,0.10214061589332293
11,-8.61630862931132,-3.471821674512999,0.9915997879324023,0.10025762749782044
12,-4.49423300309222,-1.6749623403700178,0.98583770278642,0.10549642630998132
13,-1.1511877935000738,-0.6743494653376247,0.9882556952040428,0.033445888965008164
14,-6.273929225125408,-4.1673696298648775,0.9665176897068147,0.10945467720427993
15,5.366819391631949,4.398049321394798,0.980966627321391,0.22657518421400324
16,3.3100039485271875,0.2974920750360317,0.9840159301968147,0.24130336538196437
17,-4.430425701464923,-0.41228061007745653,0.9870633234762611,0.0872620593877479
18,-5.380534636557632,-3.3725610828671373,0.9482225493739495,0.125214538665604
19,-4.845766708692026,-1.5202504944768491,0.9890159088434063,0.05106294450734027
20,-4.346647911141088,-1.651305600572501,0.9795205946546254,0.04698723828359566
21,8.924445360975692,-3.5388516209938476,0.9769018304485416,0.1256370164038062
22,0.5497087990894256,3.063274861253526,0.9931546566967666,0.0892799792799844
23,0.10018706858640636,5.373100846096315,0.9927557428048858,0.32296195757726426
24,3.7744253330752757,16.07749040114533,0.9951905699069572,0.05559848176676689
25,4.4997628913200645,6.16519936440232,0.9920121884117781,0.07420617958185097
26,3.488473528266419,-2.5981148504980416,0.974070196505115,0.16580144831365
27,-7.544451325304724,-5.185441513663049,0.9843824421611732,0.06700811553017033
28,22.458518841471953,-8.711751566830104,0.98929089331948,0.1534591895793535
29,3.9440446930442006,-1.0863078374993789,0.9757407515081389,0.4192299525714249
30,2.0964073472970126,7.900661721857079,0.9954535404684016,0.04402924825623423
